Original_Feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46
V31,0.2528770882550102,-0.053904334410658866,0.14372284958742382,-0.10259241890299171,-0.13924339259308988,-0.07441000436397105,-0.05651844592591549,0.014748765373674741,-0.06787068444264799,-0.25782889999838987,-0.007960703913134887,-0.12798347718767547,0.12415591564168169,-0.011191353825083461,0.01050819117255089,-0.16483230747760508,0.090313228961072,0.03925562484473469,-0.11577945764531206,-0.02810254158153952,-0.0580442969238788,0.20915938670399298,0.20313256792028292,-0.007153493018416508,0.10289797515081187,0.05487015904315083,-0.007811697664454401,0.020761528956172837,0.1385925915560185,-0.28846844091310686,0.11731151005475125,0.11872683156086428,0.18537989143966788,0.02533540557018407,-0.10569173914454325,0.028587549741017224,-0.08360300611317352,-0.10386277156699308,-0.2353348771552721,0.24324612090669456,0.03704859455593181,-0.11234593801719145,-0.014026781893714736,0.006018417245050731,-0.08387728010900042,-0.1685950054468771
V32,-0.2263780073783566,-0.11007939061414745,-0.0692956939913683,0.0363172565511257,-0.10198228864719532,0.1041574561215104,0.16204051960084437,0.05863641011053893,0.07062582537473405,0.13500216865105466,-0.03436854313315921,-0.19162890670946145,-0.0009419194280195081,-0.03518226800543431,-0.046411082836244094,-0.0017335912605724313,-0.11008111402152043,0.11441233055315947,-0.2535466126107512,-0.12192429192125995,-0.09440647086010616,0.1059569711614552,0.018823594266115296,0.07944743506778378,0.25194603027261503,0.0946299345401364,-0.042811955815918956,0.2233483348542533,0.05207540411262862,0.12892142209612747,-0.31059672129755733,0.06184917887698786,-0.19480839827177499,0.19056757045002706,0.04341444121965593,-0.026427187809389047,-0.1448767356174187,-0.21802754334895574,-0.14446483466181512,-0.029676668090480036,-0.049044715346670154,0.14380121154177658,0.034946838557085164,0.13258289030228415,-0.23379216459583266,0.06381319410261295
V33,-0.09052584139993954,0.14445423073522484,0.14613448877185983,0.06037244867237549,0.12120477082462294,0.06548092339819798,-0.1701829879819717,0.04221396827148821,-0.08085228618844992,-0.1326023559247996,0.08686693500587081,-0.10571286637960894,-0.1947076905721113,0.06597020537215881,-0.08131852045071256,-0.29815834527432467,-0.12290615952869986,0.009557100774858135,0.2622946713043087,0.11729296692702923,-0.009898384884161573,-0.19793282490151443,0.04911504961760084,-0.09080723240890343,-0.028172625828696757,0.1945218854510234,0.19248238108406027,0.04558730884705636,-0.05055005813735092,-0.021107224667454266,0.023770616209206393,-0.15609020046131034,0.12364805245781543,0.09822766183050964,0.24915955617171828,-0.22862497902313653,-0.027880847064445186,-0.026070113221654603,0.05851249463071756,-0.13152893722225178,-0.07230084553287039,-0.09419923459899707,0.050744664713628665,0.14532260379545867,-0.23897021277210592,-0.002548624826089821
V34,0.10515079633614528,-0.0567427036431897,0.08927770385592627,-0.0007518956387082862,0.14608164194058296,-0.02901652089757084,0.19020392746280948,-0.09847267899338903,0.27047468495564675,0.044003928226095244,0.18405890644828954,-0.09003912068222171,-0.17110329292088128,0.07045958040786797,-0.0025131468515608574,0.2526795456857417,-0.13964724831855319,0.08818292211221412,-0.10066720965315917,-0.03198517731638417,-0.00663295355291527,0.08692854045435851,-0.06900316189353461,-0.0012275079007836275,-0.1793261986595766,0.1700654364030321,-0.1474081376828109,-0.006450560103154725,0.13797684859673928,-0.010751077557580604,0.16198454810403048,0.13091207016073553,0.23265344061611332,0.10811584055235411,-0.03537044311744795,-0.008169386243874671,0.09758017152369759,-0.3829908886978203,0.09042113045278034,-0.13959422157132098,-0.004314209984139547,-0.09555281225645298,0.23048066187051292,0.012661688750546359,0.11329630758984438,-0.013789027472590611
V35,0.11428408154604255,0.02625333253317728,0.13997693672858874,0.10064138687471894,-0.22302576260963825,0.1557417045833313,0.04105736336118435,-0.0009267855131013578,0.11365843811500553,0.02619281583129643,-0.05749762850562265,-0.18649877758499867,-0.29469445318565957,-0.09097680466164151,0.1424865609755513,0.0018324874109732475,-0.03484992481040754,0.2178149478233692,-0.024030377390590392,-0.008232721029280549,-0.08758691480564162,-0.3384510717341962,-0.0408185341197322,-0.08180420574845683,0.014146068148865362,-0.04910592753533918,0.14811310385301923,0.14939945021654893,0.10938703258948981,0.10062456277326426,0.11247742450306523,0.0574621288608393,-0.03479998603454465,0.045800419351169595,-0.14528565281443137,0.045683671902734015,-0.03543291052570048,0.19584264241511928,0.16658985695534131,0.19066980750204085,-0.14482397003286854,-0.14288764308009194,-0.020572275819035993,-0.1895186755008744,-0.04877680965377823,0.05082666331423744
V36,0.043955400030263395,-0.048769230775506094,0.12310451554869954,-0.1510397751665338,0.0884179880065205,-0.07638059476922023,0.2989163034866917,0.21260747946192501,0.040553837832226464,0.0662144644068805,0.08938876330148778,0.093404638310051,-0.002710071825128571,-0.15741755787932943,-0.1131234374156067,0.08080374423543871,-0.18661812760784446,0.08534784709007105,0.057195694890625065,-0.10146473959208482,0.0410421000771973,0.056020636468911394,-0.1033681205429573,-0.1083681606335128,0.16678866009668422,0.1904818936512585,0.11964287045985755,-0.2179856288467077,-0.0996962937989406,-0.24800561693518564,0.12096996102796534,-0.1772759383093911,-0.2601015880856211,0.012758886154441956,0.06848106323607178,-0.1656395874184028,0.028604122717828223,0.01625945563273637,0.030096933672213555,0.09523346497159996,-0.10339632352909885,-0.16991631656687364,0.012359386745276674,0.08309338205665522,-0.07623026220461876,-0.012327626070535808
V37,0.08943039344253306,-0.1512520244572965,0.03716836273711537,0.12591413867849666,-0.03273997728422491,-0.12236448833526409,0.005305224766618186,0.2410939805109137,-0.03281962979145829,0.04948099205923283,0.04859978091661904,0.29944788875410355,-0.13713344359604915,-0.029322312642506423,0.08353381697428308,-0.03034236228139471,-0.10037032597705964,-0.10960265652165013,0.03689683104160335,-0.09716335325402058,-0.3255262347530872,0.03627596539341274,-0.03060821429993905,0.07839818335815918,0.24436404385985333,-0.10026306430259278,-0.14023441936843853,0.11390296105094193,0.08075230872983094,-0.07388813151657157,-0.13596313495966983,-0.11754581644145978,0.15259961340542985,-0.04008453608000412,0.11551983644771213,0.07404998848976663,-0.042622129984369456,0.12796537957159834,0.13814800788071813,-0.31501232147693625,0.022020931963545057,-0.10327527231658867,0.10620891979708007,0.012157329967677488,0.07495244904968498,0.14138758557467704
V38,-0.12026435834179303,-0.07053089265588416,-0.010667272357092882,-0.03308218342414323,0.01926346410972953,0.07852375893432839,0.13306694213200354,-0.14274153538866566,0.0043712615784799735,0.09089187797395971,0.028760948165860938,0.014961153128270809,0.00040700322531513067,-0.30620290821589274,0.049845580802096154,0.06034393720766141,-0.1802703028741009,-0.4412187159769546,-0.04171734180370247,0.028227212444040473,-0.15062681617978374,0.09000627907457592,0.24272864910221786,0.0475734902061076,0.1791474037905429,0.008520706232379605,0.10388184505949372,0.00925504578384477,-0.06668972738506754,0.16980040412740435,0.17127747700642001,-0.14428596043526984,0.1561410460974051,-0.048192571505492804,-0.13761457249879883,0.00974607417447336,-0.09572271844238246,-0.106611780318222,0.17284440660338518,0.21786448818557194,0.015897150629588838,-0.00035860502669257666,-0.0638455434339324,-0.060660325549319286,-0.0013719828154055147,0.16462294752908765
V39,-0.07525005096910839,-0.222528282482657,-0.23876719581325287,0.012443846194241711,0.061788177510802525,0.07337208520506852,-0.02112443569511517,-0.05304327780433371,0.04599706513631751,0.20002147481529955,-0.016745561620301157,-0.008614822612360108,-0.120813537277174,0.07628858306159457,0.12212678885011179,-0.1347975737948729,0.03173319507056906,-0.0678747720228233,-0.025046429235794677,0.028359785839103563,0.1423726230570141,0.07721505938403417,0.12134142431791045,-0.2531515744623124,-0.13076358658924023,0.13047921642555238,-0.052624681698072315,-0.13104491636266818,-0.16597718452045315,-0.27189160493586534,-0.11012210647245443,-0.17383969745938968,0.10465911861798306,0.19903392202866402,-0.27515956772249883,0.03621954096146759,0.04812766679061688,0.19262468682913525,-0.04727161136286516,0.004212125117316633,-0.2702884580111791,0.14331593787327424,-0.016967448704989868,0.10033812880456783,-0.05842391688879285,0.016720053926794348
V40,0.21663315319648319,0.09348106219361725,-0.00012546970195264522,0.08124158908473146,-0.032086141022356456,0.10543244124951093,-0.12467455441637479,0.09539316617198544,0.16448717885208852,0.09448161441246224,-0.07037184254825517,0.22565001071583377,0.19124660559032025,0.19631821175577033,-0.09109069757778084,-0.10712966309760528,0.16188731144224777,0.08184894262564506,0.06918791731852225,0.04981539882085212,-0.1347024090136436,0.039539249894071565,0.06602389030897385,0.30311851626432296,-0.008479459515704224,-0.09121801835279549,-0.026536571402371978,-0.017905545806589464,-0.01673712803244791,0.11939735572735233,0.0773569088084974,-0.045902277692055335,-0.026615783513992325,0.030980229740605325,-0.1440932623229955,-0.06193831627180067,-0.1258164383674883,-0.07992336164636493,0.04270879634482916,0.01846018803827519,-0.34086296665987725,-0.20807424342790445,-0.048133314897860824,0.3378059922426989,-0.06184669908084743,0.2441747797334074
V41,-0.06450845420124368,-0.058850297331284225,0.00969754257878703,-0.08036007135832489,-0.05850030646314302,-0.0811294599488907,0.009264575662549677,-0.22986893487039795,0.3376043294748216,-0.13604179565665,-0.1353740158934533,0.0957248543558937,-0.1037309823809166,-0.03351945445022234,-0.2436872437361339,-0.08532932835691992,-0.07054408590951869,0.10824937655278369,-0.10894668911294347,-0.01988307652439969,0.029244587935215012,-0.07948834334719823,-0.07457215102901828,0.10660225515959788,0.186693703714664,0.16270565215053784,-0.03740325141589039,-0.1889412748979127,0.22702341861897185,0.010238719397177742,0.06345729083961266,-0.113220872265058,0.1629347194664605,-0.2055262086719512,-0.013523314865055716,0.08088245673837594,-0.14640235914219268,0.25797996251009264,-0.1777823188495089,-0.08171838851560906,0.096212817617068,0.09895754343358683,-0.014365097224019964,0.021382678399515714,-0.1006295863011433,0.12196111882658367
V42,0.048452116716375324,0.03375303996589409,-0.25683412511822723,0.18448483137459848,0.10475341440806925,0.09299269846049908,-0.0714987986796145,0.10271173107453273,0.023280282430513215,0.03996691600242213,-0.057354180941965316,-0.06548473206228571,0.1492782553866759,0.12647208150065817,-0.06315370499832418,0.15315566765167865,-0.09336652806178342,0.057277583274842885,-0.008178001988925505,0.06691208363086591,-0.323280151801734,-0.11369851186973895,-0.1508649957282925,-0.22589708817770035,-0.05786879146966778,0.07546263579014012,0.2042326475689781,0.2555144043525458,0.09400857089826362,-0.1353476187463602,0.19322548916524493,0.013228125489528897,-0.05262621656944244,-0.09639003977219401,-0.11133108263580489,0.24458483700734115,0.013009651581545663,-0.09719882485325232,0.08742009384743371,0.08418490625117254,-0.013199128773501847,0.10670136467629034,0.07737430015472038,0.1245620387748742,-0.1448677552321561,0.009673898519494448
V43,-0.05081809955566419,0.02602276164112261,-0.04521489634033361,0.09788249966999152,-0.07961629703992498,-0.26524508547309056,0.3089617657770628,0.1660775277889094,0.04824609269385875,-0.18147170589982345,-0.11397621584966015,0.1341482892376573,0.09999718868326203,-0.17805103125241792,-0.00750793316502435,0.022852055655559256,-0.07669192093392027,0.11337615549147799,-0.0017255972068634662,0.13204742464057312,0.0498807471426853,-0.2392903768518144,-0.006876872563297866,0.027683384675179695,-0.02055138283142112,0.11479378367686312,-0.0861250118086275,0.041964333813773194,-0.13256432218854547,-0.08955501685149767,-0.13405743363594103,-0.02957649787163341,0.1634212523418811,0.1518891676575783,0.022163497663964,0.01635866570709444,-0.009408373159323968,0.03891169340136605,0.22924940299621566,0.27174120856276934,-0.0290642974694868,-0.10317183295451438,-0.04111286682388071,0.06548304220642627,0.15184592240785133,-0.02488932112787058
V44,-0.06045328141412726,-0.13069705664508832,0.1633175620018728,-0.023739315706116967,0.02335091880587537,0.1425598108462516,0.09494535524044584,-0.06187381809588941,-0.05275530720515953,0.28972683500208,0.17884979621060504,0.11468930811624435,0.13022902064916708,-0.06404093082771012,-0.06489522802002111,0.09753909141782253,0.09538615103328846,0.06238496224926134,0.10859143237391457,0.043606371368095004,0.07843054002144953,-0.22737227332001766,-0.0400998869407094,0.05012168392761135,0.12101415382554868,0.0905090945635075,-0.1823065211233436,0.29495006752476916,0.20662070995860898,-0.05456704147996298,0.18896438981620647,0.11527484760446308,0.04830306501638356,0.17106175846084717,-0.0032572240425891817,-0.258429353782627,0.2200845072627839,0.08632778027422845,-0.2003789776984469,-0.10492576147933619,-0.02085410112055574,-0.002509659936479891,-0.22902606243947363,0.03925704323842408,0.02031773810403835,-0.009272304647326035
V45,-0.21516765765512944,0.06792989790303651,0.03792168651555279,0.056009513014605106,0.14547978450466237,0.17553967706100257,-0.3253038106091997,0.13092726261606283,0.19092228531298705,-0.08768555157521125,-0.11207180874582656,0.05379094761129893,0.03185238120456313,-0.12625828709456555,0.057021044829423384,-0.1475480789223938,-0.05564285858517082,-0.11535531804067442,0.009066950372300542,-0.1576494921825174,0.048833537464261174,0.021526436452445154,0.17702550702644812,-0.00426408332516956,0.15384109874292223,0.1265018300742424,-0.1974113664372788,0.05681376543261761,0.025830537347819732,-0.09537236561319312,-0.07393365479542235,0.04680537030175459,0.09439390798033102,0.06745021364573248,0.03162126090612058,0.045409126582451234,0.15555332202201277,-0.1923703157825917,0.18987885492562923,0.04738179355632911,-0.13577059293849358,0.021117483027177503,-0.16709032698969747,-0.09827436274957749,0.025972348105080645,-0.025594651461041257
V46,-0.09391900655627634,-0.16117004742475813,0.05976595798340581,-0.18015806719681296,0.1361163709942694,-0.2924437131406116,-0.0020413518638161925,0.018212299293031888,-0.03549351102299629,-0.10539251683305474,-0.276437649558611,-0.06506343613600055,0.04527815955335207,-0.0067196578768490625,0.024203910080204998,0.08605801290645275,0.10293425158995892,0.07881853182219616,0.17149255628048354,0.10030928476743117,-0.15174885447578618,0.06438854276827542,0.04104912121548124,-0.16017233781916163,0.20547882298873116,-0.057978108427235345,-0.027342979929238995,0.08064925181258042,0.006574194716246151,-0.0038965261045164883,0.12006779300678512,0.1252389853564894,-0.09924648335797116,-0.13896176247237593,0.19067611929775952,0.07347325632292023,0.010778685101846194,-0.09072269244252036,-0.05029389274205625,0.02348579617366052,-0.33838126947763253,-0.0909338963796763,-0.04310970861076699,-0.17665140794599796,-0.14760160180097281,-0.04553495067525155
V47,-0.09444974020040875,-0.13682388708910256,0.31604888554461225,0.0859191058483056,0.1461560807864467,0.010585561746312228,-0.1379508617784578,-0.04551826811606767,-0.1446604957617828,0.049589747533422456,-0.11595695035623371,0.018683472382505256,-0.12494544101080053,0.049426094959381384,0.1105473873130527,-0.0963662716594119,0.15170351245069633,-0.013764846121191568,-0.07883954637541807,-0.06140087939469506,-0.13860296435074027,-0.08320662106325094,-0.13127872109143462,0.18581507247685836,0.19431041313634287,0.19485015318354046,0.21495486098068456,0.04706994976952027,-0.0894392955171639,-0.03753132303727278,0.029076214326219173,-0.11230620469030114,-0.08293994598358309,-0.009668229285087052,-0.17733082789690427,-0.005668890918893679,0.09277379981890134,-0.014659768520457243,0.11747012577839637,0.009598148952357832,0.20626261862444292,0.1678403103574393,0.20138205592085423,0.00804597698423332,0.05509644186864898,-0.2914554748952465
V48,0.22427490816856108,0.0028324393015145876,-0.02805943801712081,-0.0054115669044781005,0.1115803392141861,0.08542916913001743,0.1561533042886455,-0.0332824165007907,-0.03682251959593055,0.2472998007591405,-0.04770221995167276,-0.1768803794332892,-0.1074307391790986,-0.03571974243137421,0.007813303208355354,-0.18531414876949825,0.0641354475141104,0.14671064953840413,-0.09530904063907883,0.05492426163124167,0.1659999856183796,-0.06680449671915552,0.1362039441550253,-0.03253955625319828,0.1694159007518219,-0.011673158307062198,0.04352253526767328,0.16832747655781416,-0.06316586736087135,0.17855670795455558,-0.048469309704678346,-0.2943848375415015,0.16297465116738882,-0.36476242496028827,0.024118892947142367,0.05661752532999349,0.14373883547463084,-0.1053470206904531,-0.16337891883384986,0.029071227787243005,-0.16674223891384599,-0.04082958421230401,-0.08804861674427474,-0.05803592989264121,0.21914526959786582,0.008505680226468785
V49,0.13740765065258093,0.039615276768857795,0.05329121378828403,-0.04504500580129518,0.385145758803563,-0.007731088641161114,0.06963809321969364,-0.10098164389971277,0.08171527057678371,-0.09104624361989441,-0.01034420948951627,-0.0011550293909954115,-0.2520535385225919,0.09879064971693129,0.11478124709477386,-0.01984535511147177,-0.09538276753100727,-0.012675827735711458,-0.040332980958092,-0.18654630483519058,0.1247235527362692,-0.048003542933118315,-0.05839367812163507,-0.036063967743826184,0.09831954466995013,-0.24371231508958885,0.04506494277838188,0.09501841408799105,-0.06760088626420067,-0.1241248676562258,-0.2975900247678478,0.22277104527772434,-0.13607690306608924,0.1016862811054883,0.08837453500628653,0.17406120050543125,0.009855837925929839,0.0632659019504787,-0.07528874420019274,-0.027504973846878944,-0.02664703316478335,-0.09741875251631538,-0.09995057290891261,-0.03938397990812828,-0.08882208321189017,0.1911291726330665
V50,0.0988485788708772,-0.15099862640554337,0.010701198893253059,0.11737972163273533,-0.12926544139453458,-0.18981279366655193,0.0025405357275411797,-0.08304836861968183,0.24162978990415995,0.19014709275091918,-0.07002910138650639,-0.01158854669364282,0.009971352558839505,0.07670138582608294,-0.05821739854515171,-0.17936904662191894,-0.14838858830201818,-0.024260831398626802,0.10552736097730162,-0.00013908355167609188,0.06317702867009117,0.13304791099939475,0.2130865197019109,0.0896315020929347,0.07238781532061196,-0.19459273937303848,0.3072921369935868,0.12006221858589347,-0.025390633828968577,-0.19937490220499468,0.04342523896798367,0.23551700206819376,0.14515303392827317,0.03738325006496343,0.008726713924295658,0.00021272901049256693,0.23031751985061968,0.030130014975880838,0.07893555369038427,-0.12237123520159153,0.05841591241226593,-0.07269658103434769,-0.04018368978408687,0.09964993149107104,0.0583313847544094,-0.23872126732672172
V51,0.08223251558210497,0.026452656256782444,0.16095495907463997,0.0992647360241401,-0.06104373569003709,-0.18195087995054987,-0.09415035065082465,-0.170967911640623,0.2010369904181078,-0.08015275959959509,-0.14961048503573018,-0.18952164431945834,0.19823894353967003,-0.133248243589004,0.04447976550245403,0.028808054633632993,0.017549115645055458,-0.10808468565007706,0.04677693136156669,-0.061711809541502904,0.13129303941666273,-0.3273376610613885,-0.07005480061422752,-0.024724499590745824,0.0626681690974389,-0.0690368306853806,0.07615291888315827,-0.03221803367701685,-0.15610186702960926,0.0636437748142342,0.02606097776437187,-0.09097144050281981,0.027931500163443937,0.291125130191951,0.13302338679605505,0.1866169453177212,-0.0020753877835412993,-0.15980195551713786,-0.14752125977384323,0.0061021950053446565,0.05555896530759044,0.13231026867110554,0.010785268105662646,0.2471016029824293,0.14942830102931096,0.17712322429160238
V52,0.2272605985563649,-0.05225655511823361,-0.09169373310855324,-0.21812554354557773,0.2868771002158656,-0.10904474564388732,0.0489920776611422,0.009811201594234193,-0.014546332428803694,0.00900665983689708,0.14459913007075556,0.03766038822203545,0.1374931606589299,-0.041439593670583745,0.09038565013077848,0.011466359916115696,0.16609036016665407,0.08127045330508442,0.2318219083630092,0.053444803839503854,-0.06078942251740398,-0.12054532390185249,0.19264359974145867,0.03506882625579248,0.06354842062680703,0.1176366792059362,0.006729373964197843,0.07305515815193594,-0.13740322915285866,0.16144996711327686,-0.15019049935539347,-0.009240528771968542,-0.009297961730805264,0.08931142374346465,-0.21849816240701964,-0.04745126163253707,-0.07111485694966727,-0.11050301966785114,-0.01518184579844889,0.02227626153966762,0.19952845952423864,-0.022152615278774546,-0.05200636539355874,-0.14411473616056275,-0.17272433026807116,0.00037527187396224626
V53,0.014542016490517293,0.16073152659968332,0.1759543731826258,-0.12220798170939351,0.20682391007362402,-0.05488226887191654,0.15771401674225563,0.031831197185294605,0.008854300771860989,-0.03368578195519148,-0.15086934091172513,-0.03314582626720965,-0.13291490277218948,0.15772915254145733,0.027594851283183675,-0.14928867423034548,-0.09645756582141649,-0.13393084082123788,-0.06772522131147068,0.0592340279972321,-0.07701429644656937,0.00196122236256039,-0.0380706111940072,0.20332607761609417,-0.18517934800318486,-0.061782131729452634,-0.3655522696332239,0.26488281738687214,-0.0821002115756411,-0.14568121926637878,0.0735356190832866,-0.1780958708713049,-0.017718471772124267,-0.013095431740785549,-0.19774918493046034,0.12642523082367677,0.05206360348081228,0.048328950218907776,-0.06992640824525516,0.13598518624125497,0.19066791475649847,-0.08432901017393313,0.06548644939945358,0.11676854598053558,-0.09192026352863264,0.006062114646523557
V54,0.22676448322888695,-0.003962373141639007,0.045330740528920756,-0.08582743104392739,-0.20102128692414512,0.005225926667458372,-0.1416058580293493,0.07657192511194554,-0.021725757723806416,0.023875774610727228,-0.017912020347797986,0.10653735064902442,-0.30069119410037937,-0.19871974387021146,0.0731195670510893,0.22288949905072997,0.10690229823312702,0.05358880073497505,0.1381341669064784,0.1389030983150742,0.147060330017318,-0.04237055450941629,0.011481112428193663,0.04112865536388698,-0.04907108316828916,0.10278072341188998,-0.24487670080146792,0.06123410533019427,-0.02707304451593351,-0.024482274597776743,-0.03765533640844315,-0.05397538783631947,0.04264634664425379,-0.04514710400074598,0.013769312903676377,0.27864945478877917,-0.1115471217364079,-0.1470948709202949,0.07913454845793562,-0.08972718606991725,-0.14757665164030878,0.2222877037029133,-0.019741366167610935,0.10026384552602766,-0.16407285718384984,-0.209564382345932
V55,-0.14886809514784655,0.0029985833628148177,-0.2859226570005079,-0.03735393887157704,0.010245525939891397,-0.005323781660336008,0.09169839098900961,-0.01628746845649279,-0.03586395146304579,-0.10537506811914876,0.06509520236167425,0.033409366119624466,0.00928857400123509,-0.13899625389708875,0.20593098950646693,-0.2892908234172756,-0.23136487505138884,0.1637446283381338,0.1015670467386446,0.03921194662652514,0.10575825803880974,-0.013197802813843938,-0.12901692625145933,0.14571466741728747,0.0031143820389636784,-0.05473111912536166,0.13023112739781548,0.0360247258591516,0.2405434364378004,-0.05722523360832601,0.07090019288183187,-0.08802514123893207,-0.1361943018024717,-0.16618042032489785,-0.1552846817245136,0.16239111900122477,-0.09566839519070956,-0.1878251182300519,-0.0715840969448106,-0.14323907815289896,-0.0034172592271614934,-0.09781062778823675,-0.04124099696190177,0.0704808221828517,0.07582394168432136,-0.09707815597027866
V56,0.03397057750821717,0.20515614818414465,-0.18216106256325648,0.13544369057194408,0.10253804239657002,-0.2731124236219066,-0.09665432934181373,-0.01397744319030533,-0.030144756871352693,0.20140034045889516,-0.17489612574970698,0.054816997773238445,-0.07695781332213043,-0.14669898274339407,-0.09371792049322782,-0.12178460475215062,0.023128843444942072,-0.00022816567342049884,-0.10801791992175748,0.13839232488376388,0.11322111672081087,-0.11520625948404833,-0.05879599236287972,-0.03836667308626006,-0.02897107233793289,0.008599981818867675,-0.1070845550503731,0.05171509461038338,0.25721483233669373,-0.05903999935842619,-0.09163057496329623,0.13130848844784082,0.05145496757668162,-0.01404698594217757,-0.08329119116722991,-0.2889146761800828,-0.166382040572568,0.0031796495902636224,0.13414876024183836,0.038761438914961435,0.19330470557894538,0.006857654863293788,-0.168522714586901,-0.11882227007804327,-0.1322917578226352,-0.013044931426278078
V57,-0.17236547616528247,0.18219289743711614,-0.07022286741220965,-0.04357542502840401,0.1389140338671929,-0.08058954870802347,0.07538866136757039,0.08666732057517233,0.07457170365534949,0.1743206965351256,0.11450391615533032,0.23152538049593158,0.01748880663925212,0.1434081809253936,-0.2055578531195465,-0.07310070213481167,0.08657081223214516,0.0921351635537836,0.10063056038487428,-0.14780241024648025,0.06981636793083362,0.021104644273362366,-0.11362013519674106,0.10292873254873305,0.07667238991741068,0.17704369559387775,0.08583033179414779,0.08038216708660156,-0.22086534405846958,0.13029592943576113,0.10616726834832353,0.16595187104541126,0.07872493362873337,-0.02492862978274174,0.09901003566755122,0.3481250529420584,-0.11759230988522473,0.053594255450368306,-0.006110184870885965,0.12281313998473427,-0.010960004268805515,0.14537272736046136,-0.1414909049484461,-0.015506971365087987,0.17395569766688296,-0.2115425594912475
V58,-0.15159277855683634,0.08041030106694483,0.0345776811318881,0.060841406054544134,-0.06397179194340537,-0.09947596592143104,-0.13025776278563678,0.00898344104518156,-0.2606573212966854,0.05966876573454777,0.18973850707090167,-0.23800589764713903,0.11345712380846741,-0.17359240997655892,-0.0088227015375286,-0.05536359443279863,-0.13579710979634438,0.18064143680218336,0.0045066226397617315,-0.1603474482376887,-0.208044449017259,-0.09537881445288658,0.09795131665570887,0.1592037703216807,-0.02600328492106896,-0.07961188996867101,-0.20498170950556033,0.03371632585520601,-0.08718651036227734,-0.12880043545998543,0.050209044468067066,-0.020675150449559927,0.06136189727243087,0.17519294850288902,-0.04715607675549417,0.10480338904995906,-0.2282914933267918,0.1133822065397414,-0.18712107483447527,-0.10978387792087002,-0.14036276426260982,-0.06046481151700958,0.04113006005379074,-0.13711840071001408,0.17126396877876293,-0.08481950368221872
V59,0.08450487077665005,0.03278322039905914,0.12521826308495104,0.14501506023990632,0.1072950976751733,0.08069134518763607,-0.10839332628499343,0.21770350470067254,-0.08753340926279035,0.24970813085201496,0.01650583241819286,0.07396573818537786,0.19200288953544725,-0.291455085873989,-0.007070141641025408,-0.08949626370476847,0.0015323987827451369,-0.03644021400513746,-0.12650700104945353,-0.027340938335679254,0.29640002479966143,0.002794914635311632,-0.08095009760285768,0.0528037179558755,-0.04714199705204913,-0.0026671294445515803,0.04380803612447242,-0.02972841907127216,0.11305155208288889,-0.282732247969814,0.049950038420800404,0.11516726656441001,-0.06786889630949171,-0.12266660426063479,0.08410153579402163,0.15798815019654905,0.034252350363152675,-0.07635532515666757,-0.03607205066540169,0.16736504022949517,0.007112062395713166,0.06556305268391985,0.21114992832356544,-0.04938663358973083,-0.11403484643296222,0.21907319917538468
V60,0.17069519879942488,0.1422154213994282,0.044430363872118406,0.2594323245445596,0.1656723714885772,0.004620205301521574,0.015288981943647948,-0.10342917598667961,-0.05906283772144742,0.17117335671967038,-0.16540374922322906,-0.042336949279150424,-0.04781448016182535,-0.053449906936679066,0.04588456781779821,0.250736932589495,-0.050685393995367395,0.03931765480697021,-0.02877678551031103,0.15143380775419513,0.08274619384305151,0.2764404956875512,0.05489677154584585,0.06448075057115435,0.21592475000373906,0.06529994677903833,0.0717136161811175,-0.06362324020818291,0.00466985937153807,0.05783569372516437,0.010428260170744455,-0.006665000653772096,0.026256632866171498,0.20762315147529473,0.01705040917325301,0.02045763738981716,-0.2884700334195136,0.2737750617146122,-0.05034629694794235,0.004652286594925635,-0.0630324638178217,-0.05494367493542329,0.09824130601892442,0.09404085560319293,-0.07702356782941927,-0.21817984769209053
